"","X","p","tempr","pitch","roll","head","flownoise","Aw1","Aw2","Aw3","speedFN","speedSP","r","sec","MSA","jerk","dive","event","min.p","max.p","max.speed","min.speed","delta.speed","delta.p","tag"
"108549",108549,13.3162262201544,5.12963358806037,41.4816450523452,-36.6464442257174,-77.4521980150092,-88.4187057603963,0.365051269192988,-0.575389356184458,0.773451804522923,1.19495692705757,NA,108549,21709.8,0.302113290646751,2.66520856144335,"76","lunge",3.66931671365627,13.8167644891735,1.62797647664741,1,0.635591712416494,10.1474477755172,"mn13_110a"
"109645",109645,14.9889257438628,5.1812974254598,121.315276232793,-77.7390340381405,177.646081273537,-69.3221241607796,0.914927211639682,-0.502591594650188,0.109224063051588,2.11585356699652,2.33200061426039,109645,21929,0.486222270979681,4.95775141151207,"78","lunge",2.12509002639577,17.4874222789231,2.15862013507021,1.06820657442652,1.09041356064369,15.3623322525273,"mn13_110a"
"109979",109979,14.3675355516123,5.28258439868654,117.417272831215,-63.6742379025467,5.09860443340279,-74.2063524447997,0.907238005174261,-0.494232494857081,0.244541479260103,1.84088961604522,2.13739628216246,109979,21995.8,0.604794132347188,3.85623573276222,"79","lunge",2.07950038416883,16.7972716924364,1.84436544239791,1.10570089699335,0.73866454540456,14.7177713082676,"mn13_110a"
"110694",110694,16.4625400914435,5.24087150234185,-31.4507381550308,-17.1441268276463,179.932969261724,-87.9869449560695,-0.250607632619059,-0.262366297157388,0.850503729088309,1.21601743374115,NA,110694,22138.8,-0.738829102785103,4.8269324225436,"80","lunge",8.6790200708196,18.3909922115965,2.27225523769845,1.00500668152712,1.26724855617133,9.7119721407769,"mn13_110a"
"111238",111238,14.0589655137042,5.2723107577535,52.7881945427023,-58.2828156247516,-73.4585626801936,-76.905316931142,0.451634476663007,-0.774134765643472,0.478436181495614,1.83760012668923,NA,111238,22247.6,0.156440745307125,5.96213451932008,"81","lunge",3.45377848364287,15.3309401106843,2.02550398555468,1,1.07220537753099,11.8771616270414,"mn13_110a"
"111659",111659,14.2528648481336,5.28650688531123,114.760263912931,-116.355309430266,24.4259082609309,-64.8103394211187,0.879657274763313,-0.504475610153163,-0.249933604976892,2.46978558643075,2.54845563920759,111659,22331.8,0.43535896447317,5.11897004881074,"82","lunge",0.460046530407684,17.4093246413367,2.50159548277787,1.09972601432343,1.40186946845444,16.949278110929,"mn13_110a"
"112136",112136,18.3370775927454,5.28043729034279,95.021707488547,-78.4953290359721,-140.321995550322,-72.5028616273745,0.733978931255899,-0.6588042409209,0.134091169906757,1.95963813036029,2.18477166096168,112136,22427.2,-0.0455668392911314,4.86758509415946,"83","lunge",6.69979099793819,20.2722216946704,2.01696705049174,1,1.03864694204954,13.5724306967322,"mn13_110a"
"113184",113184,15.7920361537988,5.22928575566146,90.2519783028745,-79.3387665688686,-97.9214069168312,-72.9182910505443,0.793668397458733,-0.776545584407906,0.146185708080943,1.97308308040639,NA,113184,22636.8,1.17637258907037,5.07635532357638,"84","lunge",3.94081839861404,18.1624945901084,1.97308308040639,1.084829768793,0.88825331161339,14.2216761914944,"mn13_110a"
"118382",118382,21.4162460057058,5.47493742513791,52.6041469821807,-55.9993508666919,-100.15347508223,-71.9222086609492,0.455279455601155,-0.763624033827775,0.515083502163802,2.02662280514381,NA,118382,23676.4,0.269472003253284,4.6696261501879,"91","lunge",9.89154308695425,23.1036468025968,2.20476346007358,1.10242545967445,1.10233800039913,13.2121037156425,"mn13_110a"
"119011",119011,16.0536981327757,5.39069539899029,27.556463514103,-62.2857245318162,-89.5514305740521,-80.2624910015935,0.218875760136973,-0.790169059994645,0.41509920334026,1.62963705527628,NA,119011,23802.2,-0.794231458499674,3.97474373224837,"92","lunge",4.34384244193978,17.6609477205053,2.10361407217781,1.17240527569083,0.93120879648698,13.3171052785655,"mn13_110a"
"119287",119287,14.2017194526994,5.29659720949422,128.499810089033,-61.6313690160056,71.4169155182322,-79.160241247158,0.926075756520239,-0.393044553920503,0.21224037937713,1.58333708669207,1.72586983622629,119287,23857.4,0.276314172613326,4.70554553610296,"92","lunge",2.69635188920644,16.1217721639387,1.58918397291299,1.0692896535673,0.51989431934569,13.4254202747323,"mn13_110a"
"120200",120200,16.9585522004614,5.22578708616221,89.1235313621387,-51.5313043066132,-11.8488542653744,-86.1496961965224,0.74667905800286,-0.593623047977399,0.47165977757924,1.4576197213107,NA,120200,24040,0.628938375939925,3.13466546434756,"93","lunge",7.33066017528719,17.4759979803054,1.78703003253957,1,0.877703840873436,10.1453378050182,"mn13_110a"
"120608",120608,14.1460119705229,5.20975284147619,-22.7316637753952,-9.62168288773511,185.382732125303,-81.9088918375017,-0.167717247628943,-0.139455242069764,0.822615557308449,1.49214341931722,NA,120608,24121.6,-1.46077488544269,6.12437873592022,"94","lunge",5.40857358284328,15.6290995004255,2.20014107055348,1.03115280812596,1.16898826242752,10.2205259175822,"mn13_110a"
"121104",121104,14.732870333665,5.22999952017599,110.061162995072,-52.7825439315034,-64.6563462673784,-77.7458813919564,0.893610334977266,-0.49771775871784,0.378027399069035,1.73069660414793,2.23417456490667,121104,24220.8,0.887397789328592,3.69207922486617,"95","lunge",4.45451615982963,17.0357091390656,1.90011322085312,1,1.03114605232259,12.581192979236,"mn13_110a"
"121358",121358,14.2744418463665,5.22480149011747,137.987734160118,-17.5706764783705,-61.598035811026,-72.4060514458409,1.06942635064264,-0.123966539031814,0.391487105358476,1.94088237513312,2.01410393184888,121358,24271.6,1.42743398319471,8.13043599957154,"95","lunge",3.28387592487896,16.4021224357845,1.94088237513312,1,0.962120567861184,13.1182465109055,"mn13_110a"
"123266",123266,16.6340967727718,5.10913870337167,48.2018539918546,-67.5371066862927,-79.5280479493582,-82.8009683534434,0.426481759100249,-0.8810356181699,0.364268595168018,1.68163241369025,NA,123266,24653.2,0.435559395120646,5.27431380827231,"97","lunge",5.93412669510012,17.872882727028,2.22166844420876,1.05593909082712,1.16572935338164,11.9387560319279,"mn13_110a"
"124081",124081,-0.066586650959481,5.17913761599658,17.6432925690432,5.79180785408247,57.2808004682822,-86.2639210390537,0.155669692513832,0.101222676619179,0.997937865071171,1.32023430292082,NA,124081,24816.2,0.147747383150516,2.25686078925915,"97","lunge",-0.125225389867028,6.11104486787479,2.07051055690549,1.09724630087889,0.9732642560266,6.23627025774182,"mn13_110a"
"124319",124319,17.0211611297678,5.07410973616776,83.7123048382064,-70.7660981697697,72.1896554534377,-74.5975295127112,0.688556817720911,-0.725690063970761,0.253193578286448,1.83150144054195,NA,124319,24863.8,0.312955386236287,3.52685668775457,"98","lunge",4.95550374454658,18.6433423803051,1.91778961117961,1,1.03495102443213,13.6878386357585,"mn13_110a"
"124649",124649,23.3931432595499,5.16532830895247,42.251793648023,-9.90607275106306,-13.6683714598968,-81.9183388287281,0.368959131660681,-0.16427388109033,0.94065823199521,1.44354879945538,NA,124649,24929.8,0.23238392429117,2.35231251712302,"99","lunge",12.584835823386,23.6523263853707,1.89089176537924,1.07076806342758,0.82012370195166,11.0674905619847,"mn13_110a"
"124991",124991,16.8994651355562,5.14977027775622,76.2095548013249,-92.373915923169,200.251958571483,-69.8625790269552,0.672622190811897,-0.856943519495639,-0.0355257710130852,2.07722140708145,NA,124991,24998.2,0.882305590173967,4.23271527007321,"99","lunge",4.97549264796862,18.800047005142,2.1842833933267,1.02168247907486,1.16260091425184,13.8245543571734,"mn13_110a"
"125357",125357,15.0619811580336,5.15723017881601,70.6082454414237,-55.5033230940631,-70.5418175275117,-72.7790670847136,0.634107605541917,-0.737989633743141,0.507143204785475,2.07533145966061,NA,125357,25071.4,0.953508230917443,3.42370101320927,"100","lunge",5.69162958919119,16.4851605083174,2.10171505045252,1,1.10695891480745,10.7935309191262,"mn13_110a"
"125799",125799,16.6055067087925,5.13114026374407,129.327879972583,-52.4096769686879,131.093203522808,-78.0180037611072,0.959381882653383,-0.35993381828324,0.277089524145613,1.81527410851612,2.04795315128107,125799,25159.8,0.602934849838538,4.52291471061684,"100","lunge",3.22181608607371,19.7090350894905,2.18842125847798,1.08074057229202,1.10768068618596,16.4872190034168,"mn13_110a"
"126145",126145,14.855304917891,5.16660352633697,68.4803330123836,-84.2004001513628,-18.3379952326494,-68.0182109277996,0.655226271147905,-0.957756209537061,0.0972785701210526,2.26057281505994,NA,126145,25229,1.61328358460462,8.15275831745041,"101","lunge",4.70174203643325,17.3287198310906,2.26057281505994,1,1.31674691052335,12.6269777946573,"mn13_110a"
"126551",126551,19.3371751943529,5.14517577453081,42.1397841780359,-42.0306579456856,87.3219418208328,-80.3517609280057,0.31162197362252,-0.541549510136599,0.600804850230102,1.58423012925513,NA,126551,25310.2,-1.30619852066768,5.24861160732342,"101","lunge",7.28194070508606,21.2711428537609,2.00964309527031,1,1.02492714018445,13.9892021486748,"mn13_110a"
"126797",126797,14.9230084165135,5.14717285260939,46.0590173862088,-53.9464407000167,-39.3541102825949,-83.4204435623685,0.352654673850701,-0.670715806000466,0.488262142409944,1.45935194920854,NA,126797,25359.4,-0.966375578103689,5.28216162891908,"102","lunge",3.02517333840929,16.0836101217441,2.27398718237633,1.03795473933992,1.23603244303641,13.0584367833348,"mn13_110a"
"127109",127109,14.1761075768835,5.14966506474323,102.940822059878,-55.2199135839955,-11.1936700383708,-72.5089178435089,0.798057243912509,-0.521947105989423,0.36249371853234,1.98425339779615,2.29964688706869,127109,25421.8,0.19769925890784,5.00212722639315,"103","lunge",2.69241081302292,16.8091790214856,2.00093735368996,1.07456419045973,0.92637316323023,14.1167682084627,"mn13_110a"
"127474",127474,21.5265066387205,5.26797354781961,20.3825635650801,-26.6191456789407,187.306803302219,-85.4581021462418,0.175816798338013,-0.438201701499831,0.874338710400841,1.31333315691286,NA,127474,25494.8,-0.0619754823818674,2.18786749312401,"104","lunge",10.2197427097338,21.6391587116649,1.82280296943976,1.11983646984762,0.70296649959214,11.4194160019311,"mn13_110a"
"127841",127841,17.944133675346,5.30290883517884,131.939092322919,-78.2571551722864,184.873275415061,-70.219343446353,1.00700999482811,-0.439594250369306,0.0913784648773098,2.02392902800454,2.13743226569938,127841,25568.2,1.00587544428338,2.9660691300084,"105","lunge",4.75454368175703,20.0277042703364,2.19566935477567,1,1.25243249151126,15.2731605885794,"mn13_110a"
"128098",128098,15.7187019459992,5.38466952073905,91.3654398448693,-95.7761155139257,36.4575331229569,-63.1620107392909,0.733749770461878,-0.712830879871229,-0.0721065143061956,2.5445246816671,NA,128098,25619.6,0.250383652357266,8.63483065365125,"106","lunge",4.06600209602756,18.5309010623372,2.55818203736139,1,1.6288780912741,14.4648989663096,"mn13_110a"
