"","X.4","X.3","X.1","X","ans","p","tempr","pitch","roll","head","flownoise","speedSP","speedFN","Aw1","Aw2","Aw3","r","sec","MSA","jerk","dive","event","min.p","max.p","max.speed","min.speed","delta.speed","delta.p","tag","DateTime","LAT","LON","pnorm","Am1","Am2","Am3","DN","JigRMS","Light","LightIR","Paddles","T","camon","tagon","Aw.1","Aw.2","Aw.3","At.1","At.2","At.3","DV.1","DV.2","DV.3","DV.4","DV.5","DV.6","Gt.1","Gt.2","Gt.3","Gw.1","Gw.2","Gw.3","Mt.1","Mt.2","Mt.3","Mw.1","Mw.2","Mw.3","Temp","roll2","n2","head2","speedJJ","speedFNexp","rollrate","TspeedFN","TspeedJJ","X.2","ï..Date","Time","T1","Tsec","Tmin","Pressure","Depth..m.","Vv","Magneto1","Magneto2","Magneto3","Gyro1","Gyro2","Gyro3","Accel1","Pitch","Accel2","Accel3","Speed","Vk","Speed2_paddle.wheel.VVSP","dive1","Date","quality","Densitym3","prey.dist","prey.time","Sv_mean","sa_adj","mass_g","kJ_g","Length_cm","Beam_volume_sum","TS","Prey.Depth_mean","weight"
"35",35,35,38504,38504,0.466018309,21.06808242,5.656970895,102.4500038,-9.77231446,63.73153836,-47.93278577,NA,4.041028305,0.466018309,-0.887208744,0.912844736,38504,7700.8,3.487051485,24.83234499,42,"lunge",6.7476745,22.11608107,4.818485549,1,3.937723744,15.36840657,"mn13_109a","2013-04-19 11:35:00",57.74347,-135.293019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,0.856851323323183,11.30207423,177.055396996955,0.133333333333333,-29.860387,0.012488315,117,5.4,NA,3671.74231,-39.74650244,35,1
"36",36,36,39437,39437,0.042789498,14.90647412,5.877344534,-26.16197148,-17.18368143,194.3812401,-45.80374763,NA,4.337055923,0.042789498,0.277787568,0.769241876,39437,7887.4,-1.77518962,19.48432921,44,"lunge",3.573059086,16.56626512,4.604649134,1.141596575,3.463052559,12.99320604,"mn13_109a","2013-04-19 11:38:00",57.741865,-135.293442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,1.03034428957111,11.30207423,259.103286871333,0.0833333333333333,-29.860387,0.012488315,117,5.4,NA,3671.74231,-39.74650244,36,0.970549368906834
"37",37,37,40388,40388,0.061393454,16.49376362,6.010636584,-0.304098746,-20.45807561,196.1862048,-50.06254037,NA,3.979461528,0.061393454,0.123097811,1.079092312,40388,8077.6,0.861265496,17.42844075,45,"lunge",5.863864854,18.16191358,4.133753779,1.137670575,2.996083204,12.29804872,"mn13_109a","2013-04-19 11:41:00",57.741228,-135.294563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,1.04916188420997,11.30207423,294.748565262991,0.0333333333333333,-29.860387,0.012488315,117,5.4,NA,3671.74231,-39.74650244,37,0.953141755386024
"38",38,38,41474,41474,-0.017745533,16.12244431,5.95426417,17.61413723,-27.46260352,22.3233532,-54.23072661,NA,3.19793641,-0.017745533,-0.05568935,0.810984773,41474,8294.8,-1.832978066,15.80875179,47,"lunge",0.670503041,18.30995422,3.498743417,2.327989751,1.170753666,17.63945118,"mn13_109a","2013-04-19 11:45:00",57.742751,-135.294406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,0.552627797302701,11.30207423,145.78833919081,0.0333333333333333,-29.860387,0.012488315,117,5.4,NA,3671.74231,-39.74650244,38,1
"39",39,39,41855,41855,0.432758273,1.554326842,6.068940701,46.70376592,-2.337433107,56.32465901,-73.71157693,NA,1.593518008,0.432758273,-0.219072777,0.893786713,41855,8371,0.165933376,3.419686451,49,"lunge",-0.000380249,6.880236129,2.092124398,1.145874011,0.946250387,6.880616378,"mn13_109a","2013-04-19 11:46:00",57.743424,-135.294219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,0.465309157322009,11.30207423,109.592747196603,0.05,-29.860387,0.012488315,117,5.4,NA,3671.74231,-39.74650244,39,1
"40",40,40,43863,43863,-0.435862879,2.91206589,6.12135116,36.65759731,-58.36270655,62.20771957,-71.66088425,NA,1.96617055,-0.435862879,-0.358273476,0.81049132,43863,8772.6,-0.12220446,5.67775129,51,"lunge",0.56561612,3.012051596,2.26736051,1,1.347325052,2.446435476,"mn13_109a","2013-04-19 11:53:00",57.746414,-135.29491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,1.08177088193459,1.379765906,194.531264580377,0.216666666666667,-38.869053,0.003093498,117,5.4,NA,24078.75123,-40.10408469,40,0.924410165497933
"41",41,41,43953,43953,0.0510626,1.958809583,6.203180556,43.38193152,-26.75663043,-42.19993619,-68.26430716,NA,1.840326302,0.0510626,-0.300373352,1.033325907,43953,8790.6,0.758139068,5.034206746,51,"lunge",1.303401826,2.470535203,1.840326302,1,1.293497425,1.167133377,"mn13_109a","2013-04-19 11:53:00",57.746609,-135.294901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,1.02100519331959,1.379765906,176.301557995877,0.216666666666667,-38.869053,0.003093498,117,5.4,NA,24078.75123,-40.10408469,41,0.979426947622768
"42",42,42,44444,44444,-0.469712105,2.432961483,6.327708911,23.45851211,-59.93512771,-152.408029,-70.96591292,NA,1.850280962,-0.469712105,-0.245125799,0.760064703,44444,8888.8,-0.72072409,5.455006782,51,"lunge",0.010933909,2.788862299,2.024715124,1,1.293300389,2.77792839,"mn13_109a","2013-04-19 11:55:00",57.746452,-135.295499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,0.952677244908857,1.379765906,175.803173472657,0.183333333333333,-38.869053,0.003093498,117,5.4,NA,24078.75123,-40.10408469,42,1
"43",43,43,45582,45582,0.072190389,22.51539236,6.502792328,75.29790047,-28.57169167,-116.6631145,-47.52815064,5.148383361,4.355226839,0.072190389,-0.420930563,0.671326747,45582,9116.4,-2.003898522,27.02429435,55,"lunge",0.030362749,29.04639589,4.448530559,1.816565863,2.631964696,29.01603314,"mn13_109a","2013-04-19 11:58:00",57.747412,-135.298239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,0.655595627625455,1.379765906,116.678688287636,0.133333333333333,-38.869053,0.003093498,117,5.4,NA,24078.75123,-40.10408469,43,1
"44",44,44,49153,49153,0.188072112,29.03423455,5.866522282,-35.19755006,-5.820508358,186.5305615,-63.6337512,NA,2.622239175,0.188072112,0.406577012,0.779572618,49153,9830.6,-0.989334781,14.6035786,60,"lunge",25.36190125,29.65960538,3.238304886,1.034028313,2.204276572,4.297704132,"mn13_109a","2013-04-19 12:10:00",57.742493,-135.303662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,1.73768916178552,3.680747626,511.306748535656,0.0166666666666667,-34.760427,0.005981455,117,5.4,NA,15830.64085,-40.10643717,44,0.5754769161203
"45",45,45,51781,51781,0.273797804,44.38586336,5.892818185,87.21788563,-19.61924961,53.84769495,-44.09483371,NA,4.883645399,0.273797804,-0.706663383,0.949388113,51781,10356.2,2.106214627,24.74705704,66,"lunge",30.0477534,48.16668177,4.93075819,1.3455473,3.58521089,18.11892837,"mn13_109a","2013-04-19 12:19:00",57.743514,-135.305866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,1.51068629675741,3.680747626,373.205889027222,0.133333333333333,-34.760427,0.005981455,117,5.4,NA,15830.64085,-40.10643717,45,0.66195079822094
"46",46,46,66669,66669,0.302091385,7.957501327,5.7541827,102.6873872,-17.87435098,-159.3754833,-63.34713142,NA,2.373212543,0.302091385,-0.786953167,0.802127377,66669,13333.8,1.604358923,8.900861699,84,"lunge",-0.038127938,9.154043041,2.837102825,1,1.893974701,9.192170979,"mn13_109a","2013-04-19 13:09:00",57.732382,-135.317855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,2.37182440567197,0.251831539,681.54732170159,0.05,-45.393718,0.000121485,117,5.4,NA,85.707025,-39.39837808,46,0.421616371603482
"47",47,47,67005,67005,0.049690308,10.1383494,5.760624648,39.84846996,-25.92812361,179.7372019,-70.16099945,NA,2.074706551,0.049690308,-0.232419148,0.911717284,67005,13401,-0.566952631,11.22253333,85,"lunge",0.369086946,11.82833079,2.997226379,1,2.471416405,11.45924384,"mn13_109a","2013-04-19 13:10:00",57.731784,-135.317213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,2.59132976540354,0.251831539,757.398929621061,0.0333333333333333,-45.393718,0.000121485,117,5.4,NA,85.707025,-39.39837808,47,0.385902255031703
"48",48,48,69557,69557,0.195291896,10.27131969,5.672978413,140.3785385,-37.37346313,105.2442242,-65.3807839,2.495918456,2.165486487,0.195291896,-1.089573896,0.508265506,69557,13911.4,2.138332874,12.39318707,90,"lunge",3.06038633,11.78854085,2.30674771,1,1.754119171,8.728154516,"mn13_109a","2013-04-19 13:18:00",57.73202,-135.315822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,2.76097133489763,0.251831539,768.291400469288,0.1,-45.393718,0.000121485,117,5.4,NA,85.707025,-39.39837808,48,0.36219137350699
"49",49,49,71359,71359,0.448389761,7.709343823,5.472373621,58.54748567,-1.674757373,-55.07172833,-64.23879742,NA,2.347072017,0.448389761,-0.315643053,0.854273365,71359,14271.8,0.148268249,10.57323807,92,"lunge",-0.056089189,8.271396363,2.806155012,1.483221343,1.322933669,8.327485552,"mn13_109a","2013-04-19 13:24:00",57.731889,-135.323449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,2.72856844826111,0.251831539,698.570534478334,0.2,-45.393718,0.000121485,117,5.4,NA,85.707025,-39.39837808,49,0.366492546902127
"50",50,50,73183,73183,-0.272483437,13.46470424,5.851227328,110.8831228,-78.95360749,89.91048191,-67.27862923,2.097870013,2.038217462,-0.272483437,-0.986482502,0.460974183,73183,14636.6,1.200816193,8.893254885,94,"lunge",0.556767147,14.99848753,2.289484278,1.258215169,1.031269109,14.44172038,"mn13_109a","2013-04-19 13:30:00",57.734991,-135.324086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,1.79708076412957,0.361760673,509.124229238872,0.05,-43.82619,0.000175684,117,5.4,NA,226.494647,-39.40109013,50,0.556458017892343
"51",51,51,73647,73647,0.032159699,15.05615269,5.760989888,119.3791718,-46.41202825,73.78753867,-66.76243102,1.713391314,2.055764308,0.032159699,-0.893109907,0.586609595,73647,14729.4,0.676793563,13.37201012,95,"lunge",3.277974678,16.86485715,2.285697442,1.089540337,1.196157104,13.58688247,"mn13_109a","2013-04-19 13:32:00",57.736014,-135.323225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,1.48719107192552,0.251831539,246.157321577657,0.333333333333333,-45.393718,0.000121485,117,5.4,NA,85.707025,-39.39837808,51,0.672408555213596
"52",52,52,74194,74194,-0.121770172,14.56633721,5.717521413,138.9701074,-109.5898031,76.93277168,-73.43860473,1.50564036,1.568125883,-0.121770172,-1.176403717,0.144519939,74194,14838.8,1.877839496,9.22666695,96,"lunge",0.900029099,15.49129607,1.899799738,1.28087555,0.618924188,14.59126697,"mn13_109a","2013-04-19 13:34:00",57.737424,-135.321017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,1.04274044674489,0.251831539,92.8221340234683,0.366666666666667,-45.393718,0.000121485,117,5.4,NA,85.707025,-39.39837808,52,0.959011423333279
"53",53,53,74662,74662,0.096396986,10.85317653,5.565815206,64.00774715,-26.96525876,68.04022219,-51.31822815,NA,3.717922135,0.096396986,-0.478425213,0.969339536,74662,14932.4,0.836173405,14.33950717,97,"lunge",-0.053709373,12.85095738,3.760388947,1.4202319,2.340157046,12.90466675,"mn13_109a","2013-04-19 13:35:00",57.738161,-135.318659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,1.22725631653197,0.819591732,218.176894959591,0.25,-40.516894,0.001002399,117,5.4,NA,1249.398548,-39.59981798,53,0.814825710431738
"54",54,54,76325,76325,0.427180437,16.8541855,5.545315644,30.26398644,-7.266206968,-92.79304053,-68.69078218,NA,2.304165127,0.427180437,-0.120321774,1.206610336,76325,15265,2.801166728,12.52857501,100,"lunge",5.136964455,17.04051724,2.855763447,1.964577624,0.891185824,11.90355278,"mn13_109a","2013-04-19 13:41:00",57.741969,-135.322738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,1.31644167597552,0.5101775,274.932502792657,0.2,-42.408262,0.000302648,117,5.4,NA,225.977943,-39.46943489,54,0.759623474590296
"55",55,55,80563,80563,0.328276795,11.59028261,5.7336459,136.8634531,-12.22739603,-112.0682278,-77.84969669,1.527545838,1.498798911,0.328276795,-0.904156995,0.475311379,80563,16112.6,0.715233938,2.935264814,103,"lunge",1.114541761,12.6613417,1.601523776,1,0.659525028,11.54679994,"mn13_109a","2013-04-19 13:55:00",57.737417,-135.322129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,1.69428093388272,0.251831539,78.2842801648167,0.716666666666667,-45.393718,0.000121485,117,5.4,NA,85.707025,-39.39837808,55,0.590220889583132
"56",56,56,81734,81734,0.269743326,13.95065042,5.604979303,72.15811339,-15.32765319,-134.272014,-71.33562002,NA,1.916245449,0.269743326,-0.470239096,0.865242941,81734,16346.8,0.206374825,8.804995365,104,"lunge",3.770995862,15.79482829,1.928585339,1,0.988136389,12.02383243,"mn13_109a","2013-04-19 13:59:00",57.737078,-135.326292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,1.90245309593124,0.361760673,250.735928779371,0.533333333333333,-43.82619,0.000175684,117,5.4,NA,226.494647,-39.40109013,56,0.525637137724285
"57",57,57,82010,82010,0.103007207,12.25817433,5.666540247,97.54161328,-31.98509191,-29.65752877,-68.7448357,NA,1.943387678,0.103007207,-0.711812934,0.749482976,82010,16402,0.380061061,9.371815095,105,"lunge",4.884873824,13.12716916,2.218852258,1,1.362636851,8.242295334,"mn13_109a","2013-04-19 14:00:00",57.736859,-135.326706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,1.93300870730136,0.361760673,249.902612190409,0.55,-43.82619,0.000175684,117,5.4,NA,226.494647,-39.40109013,57,0.517328243904333
"58",58,58,82306,82306,-0.160651447,7.52337532,5.658878703,17.79762628,-37.11949147,163.3262762,-73.92238831,NA,1.693196229,-0.160651447,-0.101083228,0.868978922,82306,16461.2,-1.083961045,5.42612247,105,"lunge",3.031701184,8.244474339,1.717510163,1,1.098366215,5.212773156,"mn13_109a","2013-04-19 14:01:00",57.73664,-135.327233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,1.96704216089214,0.361760673,250.112648267643,0.566666666666667,-43.82619,0.000175684,117,5.4,NA,226.494647,-39.40109013,58,0.508377512125339
"59",59,59,82931,82931,0.084404351,15.6201732,5.729337909,106.1000602,-35.72283282,162.4645292,-72.47271916,NA,1.526626996,0.084404351,-0.769891072,0.685437662,82931,16586.2,0.335916084,9.443679544,106,"lunge",6.832363465,16.54978129,1.903419786,1,1.15882932,9.71741782,"mn13_109a","2013-04-19 14:03:00",57.73527,-135.326769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,2.52515904523001,0.361760673,397.547713569002,0.6,-43.82619,0.000175684,117,5.4,NA,226.494647,-39.40109013,59,0.396014659705886
"60",60,60,83395,83395,0.352540017,12.40851526,5.816167756,87.88749414,-13.81481354,36.96772546,-69.15267137,NA,1.975720982,0.352540017,-0.677241835,0.913157526,83395,16679,1.866137701,5.312275964,108,"lunge",2.583351208,12.86161653,2.465507688,1.040443566,1.425064122,10.27826533,"mn13_109a","2013-04-19 14:04:00",57.734901,-135.327535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,2.6342432067985,0.361760673,420.27296203955,0.616666666666667,-43.82619,0.000175684,117,5.4,NA,226.494647,-39.40109013,60,0.379615670041089
"61",61,61,83597,83597,0.269518878,11.64252265,5.945677923,7.47590208,-8.748813567,-139.3905621,-74.97081948,NA,1.465570347,0.269518878,0.095419949,0.964702468,83597,16719.4,0.060595604,4.449508797,109,"lunge",3.590035797,12.55919154,2.011267654,1,1.154461654,8.969155743,"mn13_109a","2013-04-19 14:05:00",57.735202,-135.32743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,2.56729226138408,0.361760673,390.187678415223,0.633333333333333,-43.82619,0.000175684,117,5.4,NA,226.494647,-39.40109013,61,0.389515449815161
"62",62,62,84233,84233,-0.098806976,14.88304028,6.099134061,86.75906053,-46.03339482,185.2431664,-79.13275714,NA,1.444171347,-0.098806976,-0.710511422,0.789929172,84233,16846.6,0.657451755,2.533751801,111,"lunge",4.347843771,15.5756165,1.768298862,1.119192287,0.649106576,11.22777273,"mn13_109a","2013-04-19 14:07:00",57.736037,-135.328585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,2.27465319996401,0.361760673,282.395959989205,0.666666666666667,-43.82619,0.000175684,117,5.4,NA,226.494647,-39.40109013,62,0.439627456183571
"63",63,63,85323,85323,0.10471223,0.544517713,6.084646242,5.018166152,-18.20364653,48.60669986,-79.31044359,NA,1.474116422,0.10471223,0.076911925,0.9792385,85323,17064.6,-0.119446076,3.596859712,125,"lunge",-0.088879155,1.864583774,2.085964033,1,1.389936894,1.953462929,"mn13_109a","2013-04-19 14:11:00",57.736229,-135.325094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,2.68987577673838,0.361760673,366.962733021515,0.733333333333333,-43.82619,0.000175684,117,5.4,NA,226.494647,-39.40109013,63,0.371764379845285
