"","X.4","X.3","X.1","X","ans","p","tempr","pitch","roll","head","flownoise","speedSP","speedFN","Aw1","Aw2","Aw3","r","sec","MSA","jerk","dive","event","min.p","max.p","max.speed","min.speed","delta.speed","delta.p","tag","DateTime","LAT","LON","pnorm","Am1","Am2","Am3","DN","JigRMS","Light","LightIR","Paddles","T","camon","tagon","Aw.1","Aw.2","Aw.3","At.1","At.2","At.3","DV.1","DV.2","DV.3","DV.4","DV.5","DV.6","Gt.1","Gt.2","Gt.3","Gw.1","Gw.2","Gw.3","Mt.1","Mt.2","Mt.3","Mw.1","Mw.2","Mw.3","Temp","roll2","n2","head2","speedJJ","speedFNexp","rollrate","TspeedFN","TspeedJJ","X.2","ï..Date","Time","T1","Tsec","Tmin","Pressure","Depth..m.","Vv","Magneto1","Magneto2","Magneto3","Gyro1","Gyro2","Gyro3","Accel1","Pitch","Accel2","Accel3","Speed","Vk","Speed2_paddle.wheel.VVSP","dive1","Date","quality","Densitym3","prey.dist","prey.time","Sv_mean","sa_adj","mass_g","kJ_g","Length_cm","Beam_volume_sum","TS","Prey.Depth_mean","weight"
"795",976,976,99441,59.607882,NA,53.607882,NA,NA,NA,NA,NA,NA,4.1029,NA,NA,NA,NA,6686,84203.33607,27721.56382,5,"lunge",45.349734,54.296418,4.7854,1,3.8675,8.946684,"mn14_114a","2014-04-24 16:14:53",57.61747,-133.92529,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.875,NA,NA,NA,NA,NA,NA,NA,NA,99441,"24.04.2014","16:14:53:0750",267440,6686,111.4333333,40142294,53.607882,-7.72752,282,-292,134,32767,32767,32767,6448,40.15068181,3712,4288,15,11.98436725,4.1029,5,24042014,3.09203722213028,NA,642.777833305749,0.474722222222222,-62.6,NA,NA,2.94,1,NA,-85,976,0.32341137190808
"796",977,977,100905,59.846286,NA,53.846286,NA,NA,NA,NA,NA,NA,4.1029,NA,NA,NA,NA,6722.6,66902.63282,35287.02339,5,"lunge",44.10135,55.150338,4.3304,1.1454,3.185,11.048988,"mn14_114a","2014-04-24 16:15:30",57.61747,-133.92529,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6875,NA,NA,NA,NA,NA,NA,NA,NA,100905,"24.04.2014","16:15:30:0350",268904,6722.6,112.0433333,40221762,53.846286,-9.32688,298,-313,102,32767,32767,32767,5584,33.94521915,3024,2496,15,16.70286533,4.1029,5,24042014,3.07148166657472,NA,642.777833305749,0.464444444444444,-62.6,NA,NA,2.94,1,NA,-85,977,0.325575767188345
"797",978,978,102990,60.562542,NA,54.562542,NA,NA,NA,NA,NA,NA,3.1929,NA,NA,NA,NA,6774.725,71565.14209,32511.72196,5,"lunge",47.507046,56.608302,4.3304,1,3.4125,9.101256,"mn14_114a","2014-04-24 16:16:22",57.61747,-133.92529,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5625,NA,NA,NA,NA,NA,NA,NA,NA,102990,"24.04.2014","16:16:22:0650",270989,6774.725,112.9120833,40460514,54.562542,0,220,-208,202,32767,32767,32767,2880,16.73825676,6304,2288,11,0,3.1929,5,24042014,3.04259277768583,NA,642.777833305749,0.45,-62.6,NA,NA,2.94,1,NA,-85,978,0.328667052434336
"798",979,979,105721,69.582186,NA,63.582186,NA,NA,NA,NA,NA,NA,3.6479,NA,NA,NA,NA,6843,77203.76743,17422.97028,5,"lunge",55.930242,64.64691,3.8754,1.3729,2.5025,8.716668,"mn14_114a","2014-04-24 16:17:31",57.61747,-133.92529,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,105721,"24.04.2014","16:17:31:0100",273720,6843,114.05,43467062,63.582186,-2.13504,241,-201,193,32767,32767,32767,4240,25.08738308,5776,3264,13,5.035471698,3.6479,5,24042014,3.0042594443525,NA,642.777833305749,0.430833333333333,-62.6,NA,NA,2.94,1,NA,-85,979,0.332860732743915
"799",980,980,108241,50.14437,NA,44.14437,NA,NA,NA,NA,NA,NA,3.6479,NA,NA,NA,NA,6906,75518.42,41443.63,5,"lunge",40.74203,44.73315,3.6479,1.1454,2.5025,3.99112,"mn14_114a","2014-04-24 16:18:34",57.61747,-133.92529,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4375,NA,NA,NA,NA,NA,NA,NA,NA,108241,"24.04.2014","16:18:34:0275",276240,6906,115.1,36987790,44.14437,0,235,-275,172,32767,32767,32767,4032,23.77837896,4656,4624,13,0,3.6479,5,24042014,2.9692594443525,NA,642.777833305749,0.413333333333333,-62.6,NA,NA,2.94,1,NA,-85,980,0.336784312297799
"800",981,981,109428,48.39869,NA,42.39869,NA,NA,NA,NA,NA,NA,4.1029,NA,NA,NA,NA,6935.675,89376.31,30888.91,5,"lunge",35.3401,43.88261,4.3304,1.3729,2.9575,8.54251,"mn14_114a","2014-04-24 16:19:04",57.61747,-133.92529,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4375,NA,NA,NA,NA,NA,NA,NA,NA,109428,"24.04.2014","16:19:04:0125",277427,6935.675,115.5946,36405898,42.39869,0,265,-288,148,32767,32767,32767,6016,36.98457535,4976,4704,15,0,4.1029,5,24042014,2.95259277768583,NA,642.777833305749,0.405,-62.6,NA,NA,2.94,1,NA,-85,981,0.3386853776645
"801",982,982,110711,46.41581,NA,40.41581,NA,NA,NA,NA,NA,NA,3.6479,NA,NA,NA,NA,6967.75,98277.87,43577.79,5,"lunge",31.12799,41.24005,4.1029,1.3729,2.73,10.11206,"mn14_114a","2014-04-24 16:19:36",57.61747,-133.92529,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.375,NA,NA,NA,NA,NA,NA,NA,NA,110711,"24.04.2014","16:19:36:0200",278710,6967.75,116.1292,35744938,40.41581,1.87008,173,-284,182,32767,32767,32767,3456,20.21842629,7152,6112,13,5.411111111,3.6479,5,24042014,2.93481499990805,NA,642.777833305749,0.396111111111111,-62.6,NA,NA,2.94,1,NA,-85,982,0.340736980024748
"802",983,983,111719,37.42365,NA,31.42365,NA,NA,NA,NA,NA,NA,3.4204,NA,NA,NA,NA,6992.95,74821.55,33657.25,5,"lunge",30.27095,43.34225,3.4204,1.6004,1.82,13.0713,"mn14_114a","2014-04-24 16:20:01",57.61747,-133.92529,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.375,NA,NA,NA,NA,NA,NA,NA,NA,111719,"24.04.2014","16:20:01:0550",279718,6992.95,116.5492,32747550,31.42365,0,-26,-178,164,32767,32767,32767,-3456,-20.21842629,6800,208,12,0,3.4204,5,24042014,2.92092611101917,NA,642.777833305749,0.389166666666667,-62.6,NA,NA,2.94,1,NA,-85,983,0.34235717097653
"803",984,984,112588,59.08328,NA,53.08328,NA,NA,NA,NA,NA,NA,4.3304,NA,NA,NA,NA,7014.675,77284.08,31901.74,5,"lunge",49.19834,53.82877,4.5579,1.3729,3.185,4.63043,"mn14_114a","2014-04-24 16:20:23",57.61747,-133.92529,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.375,NA,NA,NA,NA,NA,NA,NA,NA,112588,"24.04.2014","16:20:23:0300",280587,7014.675,116.9112,39967426,53.08328,-0.73824,138,-345,130,32767,32767,32767,2288,13.22643303,4944,5696,16,3.226573427,4.3304,5,24042014,2.90870388879694,NA,642.777833305749,0.383055555555556,-62.6,NA,NA,2.94,1,NA,-85,984,0.343795737975104
"804",985,985,113714,54.84824,NA,48.84824,NA,NA,NA,NA,NA,NA,3.1929,NA,NA,NA,NA,7042.825,77270.06,23333.04,5,"lunge",47.51177,52.16445,4.5579,2.2829,2.275,4.65268,"mn14_114a","2014-04-24 16:20:51",57.61747,-133.92529,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4375,NA,NA,NA,NA,NA,NA,NA,NA,113714,"24.04.2014","16:20:51:0450",281713,7042.825,117.3804,38555746,48.84824,0,101,-258,192,32767,32767,32767,704,4.036962211,6096,4944,11,0,3.1929,5,24042014,2.89314833324139,NA,642.777833305749,0.375277777777778,-62.6,NA,NA,2.94,1,NA,-85,985,0.345644220349958
"805",986,986,124538,44.31523,NA,38.31523,NA,NA,NA,NA,NA,NA,2.5104,NA,NA,NA,NA,7313.425,54872.01,77859.78,6,"lunge",32.62811,41.88941,3.8754,1,2.9575,9.2613,"mn14_114a","2014-04-24 16:25:22",57.61747,-133.92529,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6875,NA,NA,NA,NA,NA,NA,NA,NA,124538,"24.04.2014","16:25:22:0925",292537,7313.425,121.8904,35044742,38.31523,0,364,-216,106,32767,32767,32767,5008,30.0529417,1168,2208,8,0,2.5104,6,24042014,2.74259277768583,NA,642.777833305749,0.3,-62.6,NA,NA,2.94,1,NA,-85,986,0.364618476405304
"806",987,987,125422,42.05229,NA,36.05229,NA,NA,NA,NA,NA,NA,3.6479,NA,NA,NA,NA,7335.525,86400.61,40382.02,6,"lunge",34.13679,44.2855,4.1029,1.6004,2.5025,10.14871,"mn14_114a","2014-04-24 16:25:45",57.61747,-133.92529,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5625,NA,NA,NA,NA,NA,NA,NA,NA,125422,"24.04.2014","16:25:45:0025",293421,7335.525,122.2588,34290430,36.05229,0,-50,-36,97,32767,32767,32767,-5984,-36.75539183,5120,-3952,13,0,3.6479,6,24042014,2.72981499990805,NA,642.777833305749,0.293611111111111,-62.6,NA,NA,2.94,1,NA,-85,987,0.366325190547228
"807",988,988,128073,52.6388,NA,46.6388,NA,NA,NA,NA,NA,NA,3.6479,NA,NA,NA,NA,7401.8,83819.04,55617.15,6,"lunge",37.58677,49.73447,4.3304,1.3729,2.9575,12.1477,"mn14_114a","2014-04-24 16:26:51",57.61747,-133.92529,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,128073,"24.04.2014","16:26:51:0475",296072,7401.8,123.3633,37819266,46.6388,0,319,-192,148,32767,32767,32767,6528,40.75304405,5168,1936,13,0,3.6479,6,24042014,2.69314833324139,NA,642.777833305749,0.275277777777778,-62.6,NA,NA,2.94,1,NA,-85,988,0.371312633491833
"808",989,989,130740,56.79478,NA,50.79478,NA,NA,NA,NA,NA,NA,4.1029,NA,NA,NA,NA,7468.475,89536.88,69974.16,6,"lunge",40.72325,54.2003,4.7854,1.1454,3.64,13.47705,"mn14_114a","2014-04-24 16:27:58",57.61747,-133.92529,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4375,NA,NA,NA,NA,NA,NA,NA,NA,130740,"24.04.2014","16:27:58:0325",298739,7468.475,124.4746,39204594,50.79478,0,343,-176,140,32767,32767,32767,6272,38.8438444,5760,3296,15,0,4.1029,6,24042014,2.65592611101916,NA,642.777833305749,0.256666666666667,-62.6,NA,NA,2.94,1,NA,-85,989,0.376516498652241
"809",990,990,132900,62.91777,NA,56.91777,NA,NA,NA,NA,NA,NA,5.0129,NA,NA,NA,NA,7522.475,78404.94,68412.69,6,"lunge",47.71496,57.9713,5.2404,1,4.55,10.25634,"mn14_114a","2014-04-24 16:28:52",57.61747,-133.92529,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4375,NA,NA,NA,NA,NA,NA,NA,NA,132900,"24.04.2014","16:28:52:0525",300899,7522.475,125.3746,41245590,56.91777,0,324,-271,121,32767,32767,32767,7024,44.61987489,3152,2160,19,0,5.0129,6,24042014,2.62592611101917,NA,642.777833305749,0.241666666666667,-62.6,NA,NA,2.94,1,NA,-85,990,0.380818026753953
"810",991,991,134641,56.94256,NA,50.94256,NA,NA,NA,NA,NA,NA,4.3304,NA,NA,NA,NA,7566,76671.52,91946.59,6,"lunge",39.97111,54.81843,4.5579,1.1454,3.4125,14.84732,"mn14_114a","2014-04-24 16:29:36",57.61747,-133.92529,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4375,NA,NA,NA,NA,NA,NA,NA,NA,134641,"24.04.2014","16:29:36:0050",302640,7566,126.1,39253854,50.94256,-9.19152,388,-172,81,32767,32767,32767,7024,44.61987489,2672,2160,16,13.08587699,4.3304,6,24042014,2.60148166657472,NA,642.777833305749,0.229444444444444,-62.6,NA,NA,2.94,1,NA,-85,991,0.384396328003597
"811",992,992,143517,44.64226,NA,38.64226,NA,NA,NA,NA,NA,NA,3.4204,NA,NA,NA,NA,7787.9,71097.36,31038.67,7,"lunge",35.54811,48.11084,3.8754,1,3.185,12.56273,"mn14_114a","2014-04-24 16:33:18",57.61747,-133.92529,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.75,NA,NA,NA,NA,NA,NA,NA,NA,143517,"24.04.2014","16:33:18:0650",311516,7787.9,129.7983,35153754,38.64226,7.17024,-85,-32,23,32767,32767,32767,-5264,-31.76253846,2912,-4048,12,13.6212766,3.4204,7,24042014,2.47814833324139,NA,642.777833305749,0.167777777777778,-62.6,NA,NA,2.94,1,NA,-85,992,0.40352709585064
"812",993,993,145516,46.99247,NA,40.99247,NA,NA,NA,NA,NA,NA,3.8754,NA,NA,NA,NA,7837.875,82673.32,33537.03,7,"lunge",29.89843,44.65694,4.5579,1,3.64,14.75851,"mn14_114a","2014-04-24 16:34:08",57.61747,-133.92529,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5625,NA,NA,NA,NA,NA,NA,NA,NA,145516,"24.04.2014","16:34:08:0800",313515,7837.875,130.6312,35937158,40.99247,0,393,-166,47,32767,32767,32767,7424,47.93626204,2720,2928,14,0,3.8754,7,24042014,2.45037055546361,NA,642.777833305749,0.153888888888889,-62.6,NA,NA,2.94,1,NA,-85,993,0.408101541120094
"813",994,994,147311,39.95,NA,33.95,NA,NA,NA,NA,NA,NA,3.8754,NA,NA,NA,NA,7882.75,80576.72,35719.67,7,"lunge",32.14366,42.42109,4.5579,1,3.64,10.27743,"mn14_114a","2014-04-24 16:34:53",57.61747,-133.92529,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,147311,"24.04.2014","16:34:53:0675",315310,7882.75,131.3792,33589666,33.95,0,-69,4,21,32767,32767,32767,-5696,-34.72233725,2416,-5408,14,0,3.8754,7,24042014,2.42537055546361,NA,642.777833305749,0.141388888888889,-62.6,NA,NA,2.94,1,NA,-85,994,0.412308130709062
"814",995,995,149506,48.71663,NA,42.71663,NA,NA,NA,NA,NA,NA,4.5579,NA,NA,NA,NA,7937.625,87053.59,49702.17,7,"lunge",31.5682,45.6007,4.5579,1.1454,3.4125,14.0325,"mn14_114a","2014-04-24 16:35:48",57.61747,-133.92529,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4375,NA,NA,NA,NA,NA,NA,NA,NA,149506,"24.04.2014","16:35:48:0725",317505,7937.625,132.2937,36511878,42.71663,0,304,-288,121,32767,32767,32767,5984,36.75539183,5328,3824,17,0,4.5579,7,24042014,2.39481499990805,NA,642.777833305749,0.126111111111111,-62.6,NA,NA,2.94,1,NA,-85,995,0.417568789254449
